ID	PAM50	Bcellsnaive	Bcellsmemory	Plasmacells	TcellsCD8	TcellsCD4naive	TcellsCD4memoryresting	TcellsCD4memoryactivated	Tcellsfollicularhelper	Tcellsregulatory(Tregs)	Tcellsgammadelta	NKcellsresting	NKcellsactivated	Monocytes	MacrophagesM0	MacrophagesM1	MacrophagesM2	Dendriticcellsresting	Dendriticcellsactivated	Mastcellsresting	Mastcellsactivated	Eosinophils	Neutrophils
SD1899	LumA	0.058381573	0	0	0.055873173	0	0.033700351	0	0.004954061	0.011224788	0	0	0.014751527	0.014911987	0.195169902	0	0.496046185	0.03557632	0	0.053502503	0	0	0.025907631
SD1901	Basal	0.099051746	0	0.034560223	0	0.002044918	0.230734055	0	0	0.026690671	0	0.091799693	0	0	0.308239313	0	0.120052397	0	0	0	0.086826985	0	0
SD1908	LumA	0.076466343	0	0.186573919	0.121793264	0	0.058137786	0	0.060657983	0.0314542	0	0	0.034663841	0.007406709	0.031631742	0.019914095	0.26302527	0.025371515	0	0.067567834	0.01053172	0	0.004803779
SD1911	LumA	0.139997407	0	0.072854989	0	0	0.138297878	0	0.10022394	0	0	0	0.041777969	0	0	0.008519958	0.396435503	0.019414959	0.0025996	0.021977631	0.014749234	0	0.043150932
SD1913	LumA	0.208844466	0	0.090146891	0.042151783	0	0.26078043	0	0.008166475	0.024901877	0	0.033738135	0.007902171	0.017345151	0.113390754	0.036635796	0.152901722	0	0	0	0.003094351	0	0
SD1918	LumA	0.154767829	0	0.071639329	0	0	0.094106595	0	0.054020787	0	0	0	0.012285157	0	0	0.006710366	0.154875403	0.047882993	0	0.403711541	0	0	0
SD1920	LumA	0.113092366	0	0.104925062	0.018425564	0	0.198649592	0	0.000749469	0	0	0	0.030439524	0.005839521	0	0.051711308	0.269297169	0.062706996	0	0.136086377	0	0.008077053	0
SD1921	LumB	0.17662985	0	0.02865823	0	0	0.193131585	0	0.010438072	0.03109396	0	0.051104671	0	0.005040857	0.011026366	0	0.335140595	0	0	0.157735813	0	0	0
SD1923	Her2	0.067402839	0	0	0	0	0.173010652	0	0.011543702	0.032461205	0	0.046754722	0	0	0.27974635	0.015416033	0.332909725	0	0	0	0.040754772	0	0
SD1925	Her2	0.130928774	0	0.029849309	0	0	0.183654946	0	0.037762878	0	0	0.024534314	0	0	0.123781562	0.023790631	0.316775534	0.032664583	0	0.096257468	0	0	0
SD1932	Her2	0.129849012	0	0.070411483	0.028116212	0	0.198818689	0	0.035601141	0	0	0.010650071	0	0	0.124020078	0.049947233	0.241096642	0	0	0.094183427	0	0	0.01730601
SD1937	LumA	0.134500751	0	0.043277198	0.031519298	0	0.372849314	0.010897986	0	0	0	0.020772397	0	0.00297523	0	0.053648329	0.207522983	0.025841919	0	0.077009493	0	0	0.019185103
SD1938	LumB	0.161279134	0	0.087669439	0	0	0.125091761	0	0.041769902	0	0	0	0.026118206	0	0.103886465	0.029920931	0.283436974	0	0	0.139171675	0	0	0.001655513
SD1939	Her2	0.052767596	0	0.066110282	0.002030348	0	0.077796999	0	0.022535398	0.013376306	0	0	0.020839234	0	0.306997306	0.032681003	0.33569455	0	0	0.02699007	0	0	0.042180908
SD1941	Her2	0.186818829	0	0.152631484	0.010353458	0	0.214372486	0.044131262	0.005686671	0	0	0.033728869	0	0.001276781	0.011019384	0.068705777	0.098124744	0.023853288	0	0.148024871	0	0	0.001272096
SD1942	LumA	0.134675586	0	0	0	0	0.176078016	0	0.038384393	0	0	0.0082614	0.00161715	0	0.085882296	0	0.461829244	0	0	0.093271915	0	0	0
SD1945	Her2	0.271788147	0	0.04916227	0	0	0.288405836	0.028956187	0	0	0	0.10108243	0	0	0.017934104	0.065068678	0.122800221	0.031365467	0	0.023436659	0	0	0
SD1947	Basal	0.134969177	0	0.08970192	0.022310675	0	0.294899845	0.02848492	0	0	0	0.038862405	0	0.007424896	0	0.030441356	0.218858061	0.067642854	0	0.066403891	0	0	0
SD1948	Basal	0.119076153	0	0.074484038	0.017645053	0	0.091831694	0.012359268	0.085402913	0	0	0.019688175	0.030827729	0.002724995	0.179308679	0.086254485	0.170183252	0	0	0	0.08417388	0	0.026039686
SD1953	Her2	0.102135525	0	0.130530838	0.008237943	0	0.127283784	0	0.071008675	0.049472463	0	0	0.046960791	0.008837456	0.100489455	0.061500733	0.195708924	0.012218555	0	0.085614859	0	0	0
SD1958	Her2	0.121045882	0	0.098302255	0.003662567	0	0.249006619	0.013766366	0.041792825	0	0	0.037987598	0.006328283	0.00162908	0.080754529	0.101114587	0.189512892	0	0.006487041	0.047543587	0	0	0.001065889
SD1959	Basal	0.197529495	0	0.005288034	0	0	0.233358532	0	0	0.039148097	0	0.017237517	0	0.016859919	0.027555255	0	0.333432208	0.110606009	0	0	0.018984933	0	0
SD1964	Her2	0.118731994	0	0.187524125	0	0	0.21044854	0.010167403	0.014447249	0	0	0	0.003721578	0	0	0.050769218	0.236847182	0.017583484	0.038829864	0.071039706	0	0	0.039889655
SD1965	LumA	0.188313212	0	0	0	0	0.160027591	0	0.025210379	0.052064707	0	0.07225684	0	0.015106375	0.166658761	0	0.246920813	0	0	0.073441322	0	0	0
SD1966	Basal	0.128706489	0	0.132474592	0	0	0.147719172	0.001309873	0.004926061	0.017764158	0	0	0.018646404	0.021299982	0.049588118	0	0.303733924	0.053615131	0.037157798	0.051052056	0	0	0.032006242
SD1968	LumA	0.159848437	0	0.065825918	0.087159049	0	0.127781553	0	0.073589161	0.048834568	0	0	0.017706406	0	0.036638503	0.025787142	0.185465183	0	0.002058438	0.169305642	0	0	0
SD1972	LumA	0.139290003	0	0.050373946	0	0	0.212983254	0	0	0.002699943	0	0	0.037335932	0.011849405	0	0.005533011	0.340340442	0.066390246	0	0.113192427	0	0	0.02001139
SD1974	LumB	0.113379032	0	0.017237735	0	0	0.202032478	0	0.035652648	0.051143982	0	0.030756535	0.002826309	0.001725814	0.106768635	0.045544594	0.377014268	0	0	0.004960241	0.001833687	0	0.009124041
SD1975	Basal	0.05557951	0	0	0	0	0.072752712	0	0	0.005935764	0	0.00921782	0.009441924	0	0.138241851	0.019309911	0.574987388	0	0	0.048627745	0	0	0.065905375
SD1976	Her2	0.121958497	0	0.019067593	0.001477648	0	0.228763317	0	0.021271897	0	0	0	0.00274621	0	0.047051853	0.051908003	0.320866275	0.029419209	0	0.142806221	0	0	0.012663277
SD1978	LumB	0.084544969	0	0.179724772	0.061774599	0	0.300537282	0.008005255	0	0	0	0.029502404	0	0.005912455	0.016949804	0.048791471	0.165810052	0.058131918	0	0.03982893	0	0	0.000486089
SD1979	Her2	0.166784757	0	0.022848587	0	0	0.236703025	0.012198571	0.034904598	0	0	0.008644025	0	0.010098652	0	0.123913717	0.232924926	0.03684332	0.016391247	0.094923389	0	0	0.002821185
SD1981	Her2	0.155727845	0	0.027914477	0.008456517	0	0.211986278	0.011575462	0.055903028	0.040033975	0	0	0.007235181	0.010178856	0.051221411	0.0891993	0.20157183	0.025031967	0	0.103963873	0	0	0
SD1999	Her2	0.170849887	0	0.214564526	0	0	0.11637533	0	0.049848874	0	0	0.006225787	0.003506486	0	0.116139254	0.005574731	0.16795329	0.020602487	0	0.100174764	0	0	0.028184584
SD2005	Her2	0.129194512	0	0.049834427	0	0	0.293786065	0.004157602	0.024532923	0	0	0.035387082	0	0	0.005468264	0.06073458	0.297277338	0.014924703	0.002138338	0.074995064	0	0	0.007569103
SD2015	LumB	0.164593624	0	0.176267744	0.040197923	0	0.142986391	0	0.022471871	0.04459657	0	0.022046727	0.003093124	0	0	0.037016021	0.222682506	0.037769997	0	0.059646955	0	0	0.026630548
SD2019	LumB	0.007788645	0	0.034415419	0	0	0.07621788	0.012435364	0.037102908	0	0	0	0.044715556	0	0.026364246	0.085179202	0.371216358	0.185852533	0	0.105427231	0	0.000329856	0.012954801
SD2026	LumB	0.101528217	0	0.147070717	0.112689553	0	0.104164979	0.007007016	0.035204267	0.021616595	0	0.014969806	0.006380799	0	0.136998188	0.063341096	0.205090398	0	0	0.031885257	0	0	0.012053114
SD2037	LumB	0.114185562	0	0.052488342	0	0	0.188232306	0	0.025392619	0.019038311	0.00014133	0.018370417	0	0	0.015206918	0.074823581	0.272309762	0.031925296	0	0.187885556	0	0	0
SD2038	LumA	0.110915894	0	0.09316479	0	0	0.139546248	0	0.01525469	0.023577429	0	0.015923065	0.00602445	0	0.193609018	0.008494312	0.266325052	0	0	0.127165053	0	0	0
SD2039	Basal	0.053866656	0	0	0.011635216	0	0.027763601	0	0	0.020645981	0	0	0.008136261	0	0.446495697	0.016722515	0.366855861	0	0	0	0.028908616	0	0.018969597
SD2043	LumB	0.124367231	0	0.18768878	0.087505389	0	0.12285634	0.019738515	0.035933653	0.012884016	0	0.029295878	0.010949022	0.009649379	0	0.060541979	0.16819325	0.030455945	0	0.099940624	0	0	0
SD2050	Basal	0.054934951	0	0.218476382	0.004009566	0	0.092076846	0	0.060911744	0.039951146	0	0	0.042723079	0.000793095	0.134964519	0.071436327	0.262112298	0	0	0.017610047	0	0	0
SD2051	Her2	0.119583515	0	0.032137105	0	0	0.209689203	0.040209039	0.044849076	0	0	0	0.037627168	0.032384964	0	0	0.216350803	0.166108562	0.020883236	0.051245027	0	0.026184042	0.00274826
SD2054	LumB	0.085705618	0	0.104228928	0	0	0.199525034	0	0.00488579	0.064416134	0	0.015367726	0	0.027516378	0.035646917	0.041279999	0.23426808	0.011916542	0	0.175242854	0	0	0
SD2064	Her2	0.068418439	0.002880733	0.100946644	0.083965989	0	0.150218844	0.008046586	0.044627548	0	0	0	0.023612355	0.017014213	0.152292945	0.075328695	0.193740424	0	0	0.078906585	0	0	0
SD2069	LumA	0.110457	0	0.166399233	0.035442141	0	0.158583992	0	0.00714358	0.029559857	0	0.047871149	0	0	0.159010472	0.028424038	0.194536483	0	0	0.062572054	0	0	0
SD2070	LumB	0.111107677	0	0.148961817	0.065443956	0	0.157118847	0.007055652	0.005951786	0.000359218	0	0	0.03376694	0.002755078	0	0.041146925	0.260473716	0.034241566	0	0.116626783	0	0	0.01499004
SD2071	Her2	0.163515679	0	0.062608038	0.018304785	0	0.190598521	0	0.04061634	0.081200307	0	0	0.022915753	0.015222196	0.094878031	0.052917381	0.165310339	0.015524854	0	0.076387776	0	0	0
SD2073	Her2	0.120928461	0	0.170871694	0.01918277	0	0.243712465	0.013394217	0	0	0	0.03150219	0	0	0.062008549	0.014399631	0.215466639	0	0.034460758	0.041598837	0	0	0.032473788
SD2074	Basal	0.144276759	0	0.065847978	0.070662803	0	0.263353824	0.023553305	0.032346528	0	0	0.025083364	0	0.020455372	0.034719395	0.111711856	0.129438444	0.03965543	0	0.038894943	0	0	0
SD2080	Her2	0.124446687	0	0.023748446	0	0	0.183747292	0	0.021146694	0.029191643	0	0	0.042628176	0	0.341709865	0.052243399	0.141927232	0	0.005252053	0.033958513	0	0	0
SD2083	LumA	0.054658867	0	0.003264994	0	0	0.127851886	0	0.029272102	0.041765591	0	0.018951704	0	0	0.225178146	0.002062785	0.230301226	0	0	0.266692699	0	0	0
SD2085	Basal	0.128991851	0	0	0	0	0.117544269	0	0.044374236	0.002385507	0	0	0.042834385	0	0.575198505	0	0.083549194	0	0	0	0	0	0.005122052
SD2090	Basal	0.12192738	0	0.048803258	0	0	0.28971953	0.033385666	0	0	0	0.061998701	0	0.013634673	0.001657196	0.104485839	0.304140656	0	0.011185704	0.002397015	0	0	0.006664383
SD2091	Basal	0.196028378	0	0	0.002920413	0	0.228839269	0	0.031522365	0.035619385	0	0.054668265	0.021733296	0	0.017407576	0.008248235	0.328186431	0.019795656	0.014635297	0	0.040395433	0	0
SD2093_Lt	LumA	0.145649151	0	0.067291395	0	0	0.24601204	0	0	0.014394321	0	0.008512046	0	0	0.055964914	0.05876545	0.199476095	0.025237128	0	0.178697461	0	0	0
SD2093_Rt	LumA	0.103841446	0	0.06588631	0	0	0.170428469	0	0	0.024727643	0	0.022988101	0	0	0.170804335	0.002929754	0.221921196	0	0	0.216472747	0	0	0
SD2097	LumB	0.02187971	0	0.064998993	0	0	0.192058268	0	0	0.08638346	0	0.110947096	0	0	0.09245891	0.003101532	0.196817754	0	0	0.231354276	0	0	0
SD2101	Basal	0.132805689	0	0.0467941	0.087814469	0	0.259833393	0.017828312	0	0	0	0.023293158	0	0.026463566	0	0.051499936	0.162230994	0.082391616	0	0.109044767	0	0	0
SD2103	LumB	0.102228759	0	0.038513354	0.013709208	0	0.025865119	0	0.017706364	0.048297931	0	0	0.009720669	0	0.402058821	0.021374118	0.2620926	0	0	0.045950591	0	0	0.012482466
SD2104	Her2	0.13273603	0	0.132104683	0.028066369	0	0.17997812	0	0.029961546	0.051355774	0	0.03017955	0	0.016398708	0.023380214	0.097401452	0.191411845	0.02728083	0	0.059744879	0	0	0
SD2105	Her2	0.083396225	0	0.072562971	0.109359632	0	0.228032829	0.049642674	0.036797368	0.025802062	0	0.019337278	0	0.001118571	0.034759876	0.111073906	0.173752888	0.022376499	0	0.03198722	0	0	0
SD2107	LumB	0.188063315	0	0.107055998	0.007899024	0	0.281433122	0	0.010694113	0	0	0.034105121	0	0.016155082	0	0.050581706	0.174213029	0.092928048	0	0.03318391	0	0	0.003687532
SD2109	LumA	0.100122218	0	0.125231172	0.105262173	0	0.245194874	0	0.026432623	0.032098812	0	0.009537141	0.003154994	0.013904453	0.016893886	0.052480353	0.196166913	0	0	0.068455983	0	0	0.005064405
SD2114	Her2	0.104458353	0	0.072066147	0.030031189	0	0.233204806	0.019057044	0.040095504	0.007541617	0	0.014840727	0.030337735	0.009843489	0.009353055	0.069516143	0.205874419	0.0853692	0	0.068410572	0	0	0
SD2117	Her2	0.196741355	0	0.211592078	0	0	0.163144931	0.005630813	0.015444084	0	0	0.006414294	0.006617411	0	0.052712317	0.054331245	0.233812234	0	0.020495334	0.018068245	0	0	0.014995661
SD2121	Normal	0.173360286	0	0.140044783	0.05259217	0	0.251275545	0.039306912	0	0	0	0.015514075	0	0.016029556	0	0.058586409	0.168767172	0.054021523	0.007110767	0.01881023	0	0	0.004580573
SD2123	LumA	0.137967331	0	0	0	0	0.188283767	0	0	0.080671495	0	0.07265046	0	0.020152935	0.001277304	0	0.212458641	0.00104978	0	0.285488286	0	0	0
SD2125	Her2	0.090800591	0.052607967	0.082949446	0.121098461	0	0.318958997	0.00331011	0.001862384	0	0	0.006512615	0	0.004913895	0.023878618	0.07917101	0.155645767	0.026998315	0	0.031291824	0	0	0
SD2130	Her2	0	0	0.052373346	0	0	0.359864539	0	0.029473122	0	0	0.019186122	0.04568215	0.019252572	0.110661854	0	0.276729194	0	0.027044672	0	0.034783485	0	0.024948943
SD2132	Basal	0.106323564	0	0.02180957	0.04120886	0	0.161719296	0	0.058531564	0	0	0	0.031128145	0	0.01667111	0.070164747	0.283202787	0.031575236	0.094893679	0.048839145	0	0	0.033932296
SD2133	Her2	0.076653409	0	0.113951347	0.030458279	0	0.206619273	0.033369661	0.005041677	0.001689501	0	0	0.006816872	0	0.027999725	0.020509854	0.277351913	0.102446883	0.013683419	0.05821732	0	0	0.025190868
SD2138	Basal	0.114956117	0	0	0.009304241	0	0.086478073	0	0.039879579	0.006479626	0	0	0.012994979	0	0.383732072	0.027798671	0.296006736	0	0	0.003000633	0.019369273	0	0
SD2139	LumB	0.102861611	0	0	0	0	0.150388182	0	0	0.06552706	0	0.103973911	0	0	0.093995441	0	0.407989168	0	0	0	0.069976244	0	0.005288384
SD2140	LumB	0.073888807	0	0.117184425	0	0	0.33067207	0	0.039854021	0.010579625	0	0	0.051715715	0.033147794	0.00785943	0.053268199	0.096395162	0.036389086	0	0.149045665	0	0	0
SD2141	Basal	0.1503038	0	0.10112468	0.084838199	0	0.304536419	0.004655667	0.000199121	0	0	0.025176143	0	0.008429414	0	0.063175587	0.149332994	0.081127716	0	0.01645416	0	0	0.010646101
SD2145	Normal	0.131501817	0	0.063325805	0.029867398	0	0.378283505	0.007497385	0.014584373	0	0.007449006	0.024182136	0	0.002620358	0	0.101950004	0.15748367	0.060637093	0	0.01913233	0	0	0.001485119
SD2150	LumB	0.053923759	0	0.098343104	0.053758645	0	0.198978548	0	0.048600052	0	0	0.040671655	0	0.016767038	0	0.072680337	0.265916466	0.104352084	0	0.028922436	0	0	0.017085876
SD2156	LumA	0.079930181	0	0	0	0	0.247977723	0.00471298	0.022594918	0.004822737	0.005687831	0.01275543	0	0	0.258390247	0.041673207	0.229180429	0	0	0.087867327	0	0	0.004406989
SD2164	Her2	0.184465133	0	0	0	0	0.238131084	0	0.030479824	0.061346225	0	0.012165899	0	0.033617346	0.060830096	0.112270308	0.118060124	0.030281282	0	0.118352679	0	0	0
SD2165	LumA	0.0679699	0	0.193776632	0.051220973	0	0.189810735	0	0.012531268	0.01630067	0	0.019525407	0	0	0.064087184	0.017835661	0.330383552	0	0	0	0.01053093	0	0.026027087
SD2168	Her2	0.081681553	0	0.189626949	0.000107168	0	0.116428969	0	0.019298429	0.015375244	0	0	0.019268959	0	0.121264329	0.067661725	0.315612752	0	0	0.030133251	0	0	0.023540672
SD2179	Normal	0.125892137	0	0.102317014	0.082109463	0	0.119150293	0.003572793	0.035556948	0.022717969	0	0.018210675	0	0	0.095568559	0.048428259	0.267314258	0.049376259	0	0.026659766	0	0	0.003125608
SD2180	Her2	0.060534448	0	0.157196847	0.032900242	0	0.237507934	0.033310075	0	0	0	0.05851459	0	0	0.065515419	0.028557518	0.159600393	0.037687612	0	0.114028902	0	0	0.014646018
SD2181	Normal	0.065232575	0	0.003213866	0.012280725	0	0.087013651	0	0.027340885	0.006379754	0	0	0.019240609	0	0.01829821	0.008847257	0.490571125	0.093617848	0	0.132433642	0	0	0.035529852
SD2182	LumA	0.154242472	0	0.136383191	0	0	0.210269039	0.006587789	0	0	0	0	0	0	0	0.006967334	0.230860389	0.109420168	0	0.12450113	0	0	0.020768487
SD2186	LumB	0.114096852	0	0.162141511	0	0	0.079453606	0	0	0.001194959	0	0	0.015797114	0	0.106224888	0.012876306	0.418068854	0	0	0.037936739	0	0	0.052209172
SD2189	LumA	0.131893965	0	0.163979743	0	0	0.151449278	0	0	0	0	0.015487956	0	0	0	0.026278278	0.300863208	0.052602329	0	0.143718355	0	0	0.013726887
SD2191	LumA	0.192325747	0	0	0	0	0.168326807	0	0.137637387	0.027275913	0	0.06002824	0.008586119	0	0.084563311	0	0.154891748	0	0	0.166364728	0	0	0
SD2197	Her2	0.113025365	0	0.067537105	0	0	0.154363189	0	0.074653104	0	0	0	0.048926528	0.012253752	0	0.019037402	0.148554908	0	0.058365874	0.303282771	0	0	0
SD2198	LumA	0.086745537	0	0	0	0	0.161813434	0	0	0	0	0.027361636	0.014692079	0.008985877	0	0	0.437794944	0.171819908	0	0.064667223	0	0	0.026119362
SD2202	Basal	0.170650743	0	0.028105363	0.005130608	0	0.270271099	0.027075174	0.00235681	0	0	0.043813079	0	0	0.06702647	0.051677908	0.247428327	0.048232378	0	0.029246165	0	0	0.008985877
SD2206	LumA	0.160515391	0	0	0	0	0.223684266	0	0.010933467	0	0	0	0.05072583	0.002479128	0	0.093107923	0.245896258	0.111567215	0	0.09736667	0	0	0.003723852
SD2213	LumB	0.161149181	0	0.066387418	0.043469564	0	0.176555761	0.01394928	0.012296272	0.023830023	0	0.006354586	0.000301992	0.003102649	0	0.01035079	0.20669888	0.126762033	0.018798667	0.097213115	0	0.022886227	0.009893562
SD2216	Basal	0.027383433	0	0.01288649	0	0	0.17609925	0	0.020462586	0	0	0	0.055490489	0	0.059976641	0.017664906	0.149870114	0	0.145675979	0	0.172502024	0.038130826	0.123857263
SD2223	Her2	0.106890076	0	0.04869417	0.022936371	0	0.202563426	0	0.049453156	0.031434687	0	0	0.017162349	0	0.052531827	0.01311655	0.234890806	0.125284182	0	0.095042401	0	0	0
SD2225	LumA	0.17639765	0	0	0	0	0.153639042	0	0.199884586	0	0	0.090567939	0	0.031380993	0.049160003	0	0.231576372	0.013124964	0	0.054268452	0	0	0
SD2228	LumA	0.109869555	0	0.189762888	0	0	0.20932945	0.000676461	0	0	0	0	0.020624026	0.002428872	0	0.070088701	0.262640343	0.066729585	0	0.067754878	0	0	9.52E-05
SD2236	Basal	0.12239109	0	0.079407083	0.005473797	0	0.13062429	0	0.04362467	0.037219341	0	0.008536589	0.000123922	0	0.304519186	0.035685043	0.199396364	0	0	0	0.018218629	0	0.014779997
SD2244	Basal	0.075369091	0	0.05275356	0.039278748	0	0.16097537	0	0.019645389	0	0	0	0.007105898	0.023183626	0.079010747	0.062924318	0.432342229	0	0	0.018830793	0	0	0.028580231
SD2248	LumA	0.080094285	0	0	0	0	0.242520597	0	0	0.042813102	0	0.1118824	0	0.023656891	0	0	0.405585589	0	0.002574146	0.078053441	0	0	0.012819549
SD2249.0448	Her2	0.10746648	0	0.102956739	0.082433164	0	0.085432693	0	0.040518706	0.027868912	0	0	0.065654158	0	0.107688676	0.057561079	0.211521669	0.02548761	0	0.085410114	0	0	0
SD2252	LumB	0.135776131	0	0.037969935	0	0	0.200534685	0	0.006132495	0	0	0	0.013339674	0	0.00602291	0.019774264	0.245837479	0.16471984	0	0.160148123	0.008551408	0	0.001193056
SD2259	Her2	0.012662381	0	0.229920931	0	0	0.107793734	0	0.045912246	0	0	0	0.027930798	0	0.141315336	0.045276731	0.320920794	0	0	0.057674938	0	0	0.01059211
SD2265	Basal	0.17427575	0	0.055694054	0	0	0.271133424	0.020698202	0	0	0	0.06853824	0	0.015338705	0.004150242	0.091730661	0.184133242	0.046546422	0	0.067761059	0	0	0
SD2273	Her2	0.103587253	0	0.15171373	0	0	0.124825488	0	0.020409515	0.009709728	0	0.038742451	0	0	0.13958576	0.030903763	0.309893814	0	0	0	0.049397015	0	0.02123148
SD2277	LumB	0.083549218	0	0.069065149	0	0	0.436484238	0.024078087	0	0	0	0.014607959	0	0.045881459	0	0.100041273	0.139741388	0.069296905	0	0.017254323	0	0	0
SD2280	Her2	0.139789078	0	0.210208826	0.043015651	0	0.269212075	0	0	0	0	0.009058772	0	0.004083817	0	0.042812134	0.199096936	0.034407514	0	0.041064327	0	0	0.007250869
SD2281	LumA	0.074388084	0	0.038181749	0	0	0.1243026	0	0.015013285	0	0	0	0.027444186	0	0	0.02259492	0.425920045	0.047694085	0	0.1438894	0	0	0.080571646
SD2284	LumB	0.181019891	0	0.116505074	0.036651449	0	0.308981465	0.002456422	0.00791026	0.018372383	0	0	0.003079204	0.002545166	0	0.066963191	0.17195363	0.021434483	0	0.062127384	0	0	0
SD2287	Normal	0.107585341	0	0.340520057	0.054267678	0	0.148723545	0.000206955	0	0	0	0.023030295	0	0.012391492	0	0	0.147264531	0.070689849	0	0.095320255	0	0	0
SD2288	Basal	0.099648363	0	0.107631657	0.048240126	0	0.216200761	0.093927829	0	0	0	0.001164545	0.012490896	0.010036056	0.000380477	0.133977368	0.198677182	0	0	0.061140331	0	0	0.016484409
SD2295	LumA	0.075508175	0	0.105987684	0	0	0.23916676	0	0.025895329	0.012167096	0	0	0.006347496	0.025648976	0	0.054884273	0.229133028	0.064408022	0	0.160853161	0	0	0
SD2298	LumB	0.083390492	0	0.035715973	0.05860712	0	0.307794123	0.023430039	0.003899717	0.005347596	0.007716095	0.018602603	0	0.000910541	0.027546198	0.061296386	0.182370718	0.089701292	0	0.093671106	0	0	0
SD2301	LumA	0.127614589	0	0.017682688	0.040409089	0	0.167211883	0	0.019162526	0.006881526	0	0.004159452	0.013149534	0	0.115814606	0.038656297	0.273220578	0.017499724	0	0.156893545	0	0	0.001643962
SD2309	LumB	0.038741726	0	0.001880076	0	0	0.129690126	0	0.003907797	0.063981516	0	0.046796731	0	0	0.167058354	0	0.508252434	0	0	0.001937887	0	0	0.037753353
SD2313	Her2	0.200995421	0	0.197916796	0.008866524	0	0.213843139	0.007551835	0.015382087	0	0	0.010103506	0.010131776	0	0.04234806	0.061072162	0.156621499	0.024683424	0.010055526	0.027520428	0	0	0.012907816
SD2314	LumA	0.14797847	0	0.024734244	0.054309895	0	0.232353383	0	0.038362505	0	0	0	0.004157854	0	0	0.061407594	0.201760277	0.079684759	0	0.130529987	0	0	0.024721032
SD2317	Her2	0.272489918	0	0.327339566	0	0	0.085097979	0	0.022754121	0	0	0	0.036921796	0	0	0	0.148827429	0.011656684	0.025285346	0.04026212	0	0	0.029365041
SD2321	Her2	0.135880035	0	0.108748415	0.099311826	0	0.211534044	0.014857615	0.026971565	0.043949151	0	0.010076049	0.024655816	0.016866614	0.037275565	0.066426236	0.149312023	0.013034744	0	0.041100302	0	0	0
SD2325	Her2	0.097771804	0	0.158773581	0.048295382	0	0.065157287	0	0.033803938	0	0	0	0.030213442	0	0.30940806	0.023859762	0.178070171	0	0	0.040563133	0	0	0.014083439
SD2328	LumB	0.093780978	0	0.091997529	0.112864935	0	0.194641179	0	0.012042543	0.051137997	0	0	0.042189759	0.011238772	0.006785078	0.068897451	0.220356812	0.024833756	0	0.069233211	0	0	0
SD2334	Basal	0.204456103	0	0.072801577	0	0	0.232905445	0	0	0	0	0	0.028311986	0	0.056503999	0.039699	0.261710159	0.042842272	0.019065444	0.041704015	0	0	0
SD2341	Basal	0.018146778	0	0.12710984	0	0	0.133787692	0.020792537	0.017736001	0.009053044	0	0.076028185	0	0	0.264735843	0.026004321	0.206810317	0	0.007664203	0	0.050028315	0	0.042102925
SD2345	Basal	0.063013595	0	0.035426941	0.16474466	0	0.124946253	0	0.078346701	0	0	0.038637107	0.105006928	0.034328236	0.025353868	0.068040709	0.203161983	0	0	0.058993021	0	0	0
SD2350	LumA	0.129674477	0	0.071566261	0	0.05695985	0.213090339	0	0	0	0	0.015758894	0	0.006434698	0	0	0.262813659	0.173428146	0	0.065637963	0	0	0.004635713
SD2352	LumA	0.104878441	0	0.173631022	0.102723382	0	0.162967365	0	0.037816848	0.032219184	0	0.020492255	0	0.009031841	0.008831742	0.06151076	0.185585373	0.019446747	0	0.080865039	0	0	0
SD2355	LumA	0.166007983	0	0.052383432	0.012499494	0	0.279097985	0	0	0	0	0.002863802	0	0	0	0.033828415	0.317935311	0.043721128	0	0.061523116	0	0	0.030139335
SD2357	LumA	0.229300792	0	0.095908657	0.033221407	0	0.162766329	0	0.001068744	0.00327666	0	0	0.006512269	0	0	0.004169935	0.342617333	0.040107163	0	0.062849561	0	0	0.018201151
SD2358	Her2	0.255538337	0	0.086183721	0.046600511	0	0.207011101	0	0.021420143	0.00159199	0	0.034654524	0	0.015779913	0.064364762	0.09227178	0.105687847	0.001274584	0	0.067620787	0	0	0
SD2359_Lt	LumA	0.041757622	0	0	0.023122459	0	0.146905118	0	0	0	0	0.013455432	0.012553362	0.00566808	0.030642772	0.041919355	0.414085952	0.102794222	0	0.161976563	0	0	0.005119063
SD2360	LumA	0.153897004	0	0.248960914	0	0	0.090913293	0	0.026582647	0	0	0	0.018207723	0	0.079490332	0.02493471	0.304202657	0.013658205	0	0.029832636	0.000435767	0	0.008884113
SD2361	LumB	0.067827734	0	0.050231778	0.060262549	0	0.27030099	0.067559983	0.089626266	0	0	0	0.01305401	0.018818729	0	0.119058468	0.132903766	0.014723395	0	0.090445665	0	0.000216248	0.004970418
SD2365	LumA	0.209470418	0	0.005560755	0	0	0.148961444	0	0.009029138	0	0	0	0.047727003	0.001359303	0.077095909	0	0.367310044	0	0.027053477	0.09519211	0	0	0.011240399
SD2366	Her2	0.125358568	0	0.131783539	0	0	0.288642929	0.009631969	0	0	0	0.048313128	0	0	0.127352507	0.04070449	0.214331985	0	0.002697458	0.011183426	0	0	0
SD2371	Her2	0.112854028	0	0.218336368	0	0	0.160618444	0	0.022516683	0	0	0	0.051861659	0.012056143	0	0.045378618	0.18737866	0.128446296	0	0.0496782	0	0	0.010874903
